filename,width,height,class,xmin,ymin,xmax,ymax
10_20_5.xml,800,800,ship,565,70,570,76
09_19_18.xml,800,800,ship,419,48,432,58
09_19_18.xml,800,800,ship,609,498,619,506
09_19_18.xml,800,800,ship,550,570,557,579
09_19_18.xml,800,800,ship,542,546,547,553
09_19_18.xml,800,800,ship,546,552,551,559
09_19_18.xml,800,800,ship,569,603,578,613
09_19_18.xml,800,800,ship,558,592,562,602
09_19_18.xml,800,800,ship,549,598,554,606
09_19_18.xml,800,800,ship,543,606,551,614
10_16_18.xml,800,800,ship,701,163,727,188
10_15_7.xml,800,800,ship,688,454,709,475
08_15_16.xml,800,800,ship,354,351,368,364
08_15_16.xml,800,800,ship,442,274,454,287
08_15_16.xml,800,800,ship,629,362,647,384
08_15_16.xml,800,800,ship,721,241,733,254
08_15_16.xml,800,800,ship,591,264,601,273
10_4_1.xml,800,800,ship,712,176,722,197
10_1_8.xml,800,800,ship,317,418,325,431
09_14_14.xml,800,800,ship,402,150,425,168
09_14_14.xml,800,800,ship,491,398,524,426
09_14_14.xml,800,800,ship,566,732,587,749
09_13_13.xml,800,800,ship,468,655,483,678
09_13_13.xml,800,800,ship,436,29,446,41
09_13_13.xml,800,800,ship,754,228,766,246
10_11_4.xml,800,800,ship,349,598,381,627
10_11_4.xml,800,800,ship,241,780,280,800
08_1_29.xml,800,800,ship,268,183,282,212
10_20_7.xml,800,800,ship,529,277,534,282
10_20_7.xml,800,800,ship,481,339,486,346
10_20_7.xml,800,800,ship,506,353,524,369
10_20_7.xml,800,800,ship,495,374,500,378
10_20_7.xml,800,800,ship,533,399,546,405
10_20_7.xml,800,800,ship,564,348,568,352
10_20_7.xml,800,800,ship,559,359,562,362
10_20_7.xml,800,800,ship,578,358,583,363
10_20_7.xml,800,800,ship,572,382,576,386
10_20_7.xml,800,800,ship,565,366,568,370
10_20_7.xml,800,800,ship,582,381,584,385
10_20_7.xml,800,800,ship,557,402,562,406
10_20_7.xml,800,800,ship,587,405,592,409
10_20_7.xml,800,800,ship,586,412,592,417
10_20_7.xml,800,800,ship,587,374,592,377
10_20_7.xml,800,800,ship,600,477,606,484
10_20_7.xml,800,800,ship,598,526,602,529
10_20_7.xml,800,800,ship,627,509,630,515
10_20_7.xml,800,800,ship,621,518,625,522
10_20_7.xml,800,800,ship,637,556,642,561
10_20_7.xml,800,800,ship,513,477,518,487
10_20_7.xml,800,800,ship,517,388,521,394
10_20_7.xml,800,800,ship,535,392,539,397
10_20_7.xml,800,800,ship,471,454,477,460
10_20_7.xml,800,800,ship,601,456,605,461
10_20_7.xml,800,800,ship,511,535,517,541
10_20_7.xml,800,800,ship,433,535,439,540
10_20_7.xml,800,800,ship,432,545,437,551
10_20_7.xml,800,800,ship,576,385,583,392
10_20_7.xml,800,800,ship,582,460,588,467
10_20_7.xml,800,800,ship,641,587,643,591
10_20_7.xml,800,800,ship,631,525,635,529
10_20_7.xml,800,800,ship,584,399,587,404
10_20_7.xml,800,800,ship,597,405,601,409
10_20_7.xml,800,800,ship,608,470,612,477
10_20_7.xml,800,800,ship,617,469,623,479
10_20_7.xml,800,800,ship,589,490,592,493
10_20_7.xml,800,800,ship,604,516,608,520
10_20_7.xml,800,800,ship,605,525,609,529
10_20_7.xml,800,800,ship,642,522,645,526
10_20_7.xml,800,800,ship,523,270,527,276
10_20_7.xml,800,800,ship,536,310,540,315
10_20_7.xml,800,800,ship,549,344,552,349
10_20_7.xml,800,800,ship,562,356,566,359
10_20_7.xml,800,800,ship,599,439,602,443
10_20_7.xml,800,800,ship,591,472,594,477
10_20_7.xml,800,800,ship,586,541,590,545
10_20_7.xml,800,800,ship,629,601,633,605
10_20_7.xml,800,800,ship,643,610,647,614
10_20_7.xml,800,800,ship,618,482,621,486
10_20_7.xml,800,800,ship,618,494,621,498
10_20_7.xml,800,800,ship,587,380,593,389
10_20_7.xml,800,800,ship,567,369,570,373
10_20_7.xml,800,800,ship,593,388,602,395
10_20_7.xml,800,800,ship,423,583,428,589
10_20_7.xml,800,800,ship,415,632,418,638
10_20_7.xml,800,800,ship,417,633,422,639
10_20_7.xml,800,800,ship,414,621,419,629
10_20_7.xml,800,800,ship,418,620,423,625
10_20_7.xml,800,800,ship,411,686,415,691
10_20_7.xml,800,800,ship,550,501,561,511
10_13_17.xml,800,800,ship,28,6,60,33
10_13_17.xml,800,800,ship,729,211,773,241
10_15_3.xml,800,800,ship,405,215,449,251
10_15_3.xml,800,800,ship,751,148,769,167
10_14_13.xml,800,800,ship,295,696,308,711
08_3_24.xml,800,800,ship,547,17,554,25
08_3_24.xml,800,800,ship,530,13,533,19
08_3_24.xml,800,800,ship,524,3,533,12
08_3_24.xml,800,800,ship,546,1,558,7
08_3_24.xml,800,800,ship,559,2,564,10
08_4_19.xml,800,800,ship,762,284,774,298
09_14_12.xml,800,800,ship,26,297,39,319
08_15_29.xml,800,800,ship,476,604,485,634
08_15_29.xml,800,800,ship,539,130,552,151
09_1_2.xml,800,800,ship,526,18,543,33
10_10_20.xml,800,800,ship,188,510,213,531
09_4_25.xml,800,800,ship,445,10,479,29
08_5_17.xml,800,800,ship,711,364,734,380
09_1_6.xml,800,800,ship,173,27,199,51
10_16_6.xml,800,800,ship,58,240,75,258
10_16_6.xml,800,800,ship,526,578,553,607
10_13_16.xml,800,800,ship,589,317,607,336
09_15_14.xml,800,800,ship,164,98,180,148
09_15_14.xml,800,800,ship,620,99,640,113
09_20_19.xml,800,800,ship,433,308,442,317
09_20_19.xml,800,800,ship,493,374,502,388
09_20_19.xml,800,800,ship,507,464,515,474
09_20_19.xml,800,800,ship,493,497,501,508
09_20_19.xml,800,800,ship,410,589,418,600
09_20_19.xml,800,800,ship,386,608,394,616
09_20_19.xml,800,800,ship,420,552,433,565
09_20_19.xml,800,800,ship,370,634,382,645
08_5_16.xml,800,800,ship,480,529,499,552
08_5_16.xml,800,800,ship,761,83,778,97
09_9_12.xml,800,800,ship,99,401,123,424
09_9_12.xml,800,800,ship,491,108,523,142
09_9_12.xml,800,800,ship,658,168,679,195
09_9_12.xml,800,800,ship,648,415,667,428
09_9_12.xml,800,800,ship,648,650,674,662
08_17_6.xml,800,800,ship,40,68,48,80
10_3_3.xml,800,800,ship,295,343,329,376
10_10_29.xml,800,800,ship,46,593,87,623
10_10_26.xml,800,800,ship,282,660,335,707
09_9_13.xml,800,800,ship,344,708,360,753
09_7_8.xml,800,800,ship,694,640,719,666
09_7_8.xml,800,800,ship,725,607,738,620
09_8_25.xml,800,800,ship,162,298,174,314
09_8_25.xml,800,800,ship,485,193,518,221
09_8_25.xml,800,800,ship,393,763,406,782
09_8_25.xml,800,800,ship,733,538,753,554
09_8_26.xml,800,800,ship,225,382,266,410
10_18_27.xml,800,800,ship,510,537,515,541
10_18_27.xml,800,800,ship,498,544,505,549
10_18_27.xml,800,800,ship,456,508,468,515
10_18_27.xml,800,800,ship,488,512,494,516
10_18_27.xml,800,800,ship,497,535,501,540
10_3_8.xml,800,800,ship,384,559,405,574
09_8_23.xml,800,800,ship,303,296,330,321
09_8_23.xml,800,800,ship,10,680,29,698
10_11_8.xml,800,800,ship,419,246,452,271
10_11_8.xml,800,800,ship,768,340,800,364
09_9_10.xml,800,800,ship,35,650,58,678
10_16_10.xml,800,800,ship,264,595,304,625
10_14_7.xml,800,800,ship,763,181,784,207
10_14_7.xml,800,800,ship,756,270,789,305
09_12_14.xml,800,800,ship,414,692,428,706
10_4_22.xml,800,800,ship,154,317,165,332
10_4_22.xml,800,800,ship,376,202,386,217
08_3_20.xml,800,800,ship,23,46,33,56
08_3_20.xml,800,800,ship,146,234,157,247
08_3_20.xml,800,800,ship,174,314,189,330
08_3_20.xml,800,800,ship,570,587,582,602
08_3_20.xml,800,800,ship,634,661,646,672
10_1_1.xml,800,800,ship,785,480,800,498
10_1_17.xml,800,800,ship,194,281,207,296
10_1_17.xml,800,800,ship,195,421,212,440
10_1_17.xml,800,800,ship,481,439,498,459
10_1_17.xml,800,800,ship,483,294,496,315
08_5_18.xml,800,800,ship,672,223,683,237
08_8_29.xml,800,800,ship,357,48,367,59
08_8_29.xml,800,800,ship,348,70,364,82
08_8_29.xml,800,800,ship,544,210,552,224
08_8_29.xml,800,800,ship,615,174,631,188
08_8_29.xml,800,800,ship,606,236,617,252
08_8_29.xml,800,800,ship,693,252,701,261
10_14_16.xml,800,800,ship,708,365,771,395
10_10_16.xml,800,800,ship,136,627,162,647
09_13_11.xml,800,800,ship,28,300,41,311
08_1_19.xml,800,800,ship,40,434,50,448
08_1_19.xml,800,800,ship,283,416,295,427
09_7_20.xml,800,800,ship,324,371,349,392
09_6_13.xml,800,800,ship,612,17,632,38
10_14_3.xml,800,800,ship,742,391,781,421
06_6_10.xml,800,800,ship,65,16,94,44
06_6_10.xml,800,800,ship,536,379,559,402
06_16_13.xml,800,800,ship,165,80,173,98
07_13_15.xml,800,800,ship,344,19,391,55
06_11_15.xml,800,800,ship,99,575,115,601
06_11_15.xml,800,800,ship,666,507,683,550
07_20_20.xml,800,800,ship,542,48,563,63
05_3_24.xml,800,800,ship,529,664,542,683
06_8_5.xml,800,800,ship,30,435,46,452
06_8_5.xml,800,800,ship,26,513,40,526
06_8_5.xml,800,800,ship,34,587,62,605
06_8_5.xml,800,800,ship,76,446,96,462
06_8_5.xml,800,800,ship,147,472,168,491
06_8_5.xml,800,800,ship,101,517,118,533
06_8_5.xml,800,800,ship,112,568,131,587
06_8_5.xml,800,800,ship,54,667,96,687
06_8_5.xml,800,800,ship,160,583,195,610
06_8_5.xml,800,800,ship,139,669,181,702
06_8_5.xml,800,800,ship,89,780,114,800
06_10_3.xml,800,800,ship,17,733,47,771
06_10_3.xml,800,800,ship,258,715,276,732
06_10_3.xml,800,800,ship,688,411,710,436
05_8_21.xml,800,800,ship,620,329,637,352
05_8_21.xml,800,800,ship,81,524,110,555
05_8_21.xml,800,800,ship,556,357,601,411
06_4_14.xml,800,800,ship,67,159,81,214
05_1_16.xml,800,800,ship,570,549,594,574
05_1_16.xml,800,800,ship,744,182,779,217
06_5_12.xml,800,800,ship,26,738,49,758
06_12_6.xml,800,800,ship,715,191,722,199
07_2_21.xml,800,800,ship,50,575,63,587
07_2_21.xml,800,800,ship,38,595,45,603
05_6_18.xml,800,800,ship,728,553,736,565
06_7_7.xml,800,800,ship,448,514,476,555
07_9_20.xml,800,800,ship,70,10,106,34
08_12_14.xml,800,800,ship,623,207,633,227
07_18_22.xml,800,800,ship,1,373,38,415
07_18_22.xml,800,800,ship,217,453,240,471
07_18_22.xml,800,800,ship,670,306,697,326
05_2_9.xml,800,800,ship,481,478,492,488
05_2_9.xml,800,800,ship,239,506,248,518
07_7_19.xml,800,800,ship,468,706,479,722
07_12_25.xml,800,800,ship,229,539,245,573
07_12_25.xml,800,800,ship,233,644,263,665
07_12_25.xml,800,800,ship,786,24,800,56
07_12_25.xml,800,800,ship,741,428,762,459
05_9_23.xml,800,800,ship,199,137,208,149
05_9_23.xml,800,800,ship,405,651,417,664
06_13_5.xml,800,800,ship,380,588,396,600
06_4_22.xml,800,800,ship,409,636,435,657
06_6_16.xml,800,800,ship,502,124,551,151
06_6_16.xml,800,800,ship,617,782,647,800
07_4_17.xml,800,800,ship,461,459,465,465
07_4_17.xml,800,800,ship,461,344,467,351
07_4_17.xml,800,800,ship,452,350,458,356
07_4_17.xml,800,800,ship,461,405,466,409
07_4_17.xml,800,800,ship,456,406,462,411
07_4_17.xml,800,800,ship,461,410,468,415
07_4_17.xml,800,800,ship,484,485,488,490
07_4_17.xml,800,800,ship,480,495,485,502
07_4_17.xml,800,800,ship,490,499,495,504
07_4_17.xml,800,800,ship,488,502,492,509
07_4_17.xml,800,800,ship,483,522,487,526
07_4_17.xml,800,800,ship,486,511,492,515
07_4_17.xml,800,800,ship,487,518,494,526
07_4_17.xml,800,800,ship,537,560,543,565
07_4_17.xml,800,800,ship,532,574,539,582
07_4_17.xml,800,800,ship,544,628,548,633
07_4_17.xml,800,800,ship,542,633,549,638
07_4_17.xml,800,800,ship,549,689,554,697
07_4_17.xml,800,800,ship,557,665,563,671
07_4_17.xml,800,800,ship,536,701,542,705
07_4_17.xml,800,800,ship,532,681,538,688
07_15_22.xml,800,800,ship,491,436,511,457
06_6_14.xml,800,800,ship,487,543,509,561
06_8_6.xml,800,800,ship,550,580,592,608
06_8_6.xml,800,800,ship,766,608,798,632
05_9_18.xml,800,800,ship,147,320,169,343
05_9_18.xml,800,800,ship,362,168,380,196
05_9_18.xml,800,800,ship,362,762,389,789
05_9_18.xml,800,800,ship,553,530,591,563
05_9_18.xml,800,800,ship,297,392,355,452
05_9_18.xml,800,800,ship,765,299,795,342
05_9_18.xml,800,800,ship,582,730,659,800
05_9_18.xml,800,800,ship,717,616,778,684
05_9_18.xml,800,800,ship,542,752,553,765
05_7_25.xml,800,800,ship,157,306,171,324
05_7_25.xml,800,800,ship,246,465,259,482
05_7_25.xml,800,800,ship,363,242,381,254
07_11_26.xml,800,800,ship,380,569,414,610
07_11_26.xml,800,800,ship,733,288,773,332
07_16_6.xml,800,800,ship,626,73,653,98
07_14_11.xml,800,800,ship,136,200,162,233
07_14_11.xml,800,800,ship,270,549,281,564
08_12_13.xml,800,800,ship,373,577,381,588
08_12_13.xml,800,800,ship,364,664,370,677
08_12_13.xml,800,800,ship,648,565,655,580
08_12_13.xml,800,800,ship,688,709,699,721
08_12_13.xml,800,800,ship,316,794,331,800
08_12_13.xml,800,800,ship,372,791,383,800
08_12_13.xml,800,800,ship,439,706,444,711
08_12_13.xml,800,800,ship,358,656,361,659
07_15_18.xml,800,800,ship,57,678,90,702
07_14_27.xml,800,800,ship,63,5,109,38
06_3_16.xml,800,800,ship,384,753,408,767
07_9_15.xml,800,800,ship,133,565,165,613
06_8_3.xml,800,800,ship,582,533,598,549
06_8_3.xml,800,800,ship,635,494,644,516
06_8_3.xml,800,800,ship,725,530,770,549
06_8_3.xml,800,800,ship,697,439,703,447
06_8_3.xml,800,800,ship,703,426,710,437
06_8_3.xml,800,800,ship,614,646,630,678
06_8_3.xml,800,800,ship,633,730,656,741
06_8_3.xml,800,800,ship,633,743,655,752
06_8_3.xml,800,800,ship,674,736,681,742
06_8_3.xml,800,800,ship,645,579,651,587
06_8_3.xml,800,800,ship,560,628,565,636
06_8_3.xml,800,800,ship,712,297,717,303
06_8_3.xml,800,800,ship,519,755,526,767
06_8_3.xml,800,800,ship,755,372,789,393
06_8_3.xml,800,800,ship,646,338,656,352
06_8_3.xml,800,800,ship,656,355,663,363
06_8_3.xml,800,800,ship,782,326,786,330
05_5_21.xml,800,800,ship,481,450,490,467
05_5_21.xml,800,800,ship,312,668,336,694
05_5_21.xml,800,800,ship,645,608,660,631
07_3_7.xml,800,800,ship,173,128,196,175
06_4_28.xml,800,800,ship,626,291,652,308
06_19_14.xml,800,800,ship,217,490,227,502
07_10_8.xml,800,800,ship,440,290,464,349
07_12_5.xml,800,800,ship,421,30,431,37
07_12_5.xml,800,800,ship,91,461,100,468
07_12_5.xml,800,800,ship,84,474,90,481
05_4_19.xml,800,800,ship,734,75,742,86
05_2_19.xml,800,800,ship,144,50,150,64
05_2_19.xml,800,800,ship,206,37,216,52
06_2_29.xml,800,800,ship,276,249,306,272
06_2_29.xml,800,800,ship,576,310,597,331
06_4_20.xml,800,800,ship,344,383,377,405
07_13_23.xml,800,800,ship,626,446,659,477
07_6_19.xml,800,800,ship,448,85,464,103
06_9_5.xml,800,800,ship,106,405,151,434
06_9_5.xml,800,800,ship,247,565,274,598
06_9_5.xml,800,800,ship,517,213,557,232
07_9_29.xml,800,800,ship,315,63,343,89
06_7_12.xml,800,800,ship,159,446,200,467
06_7_12.xml,800,800,ship,574,414,605,433
07_4_22.xml,800,800,ship,272,24,277,30
07_4_22.xml,800,800,ship,268,35,274,40
07_4_22.xml,800,800,ship,261,51,266,54
07_4_22.xml,800,800,ship,260,57,267,62
07_4_22.xml,800,800,ship,261,61,265,67
07_4_22.xml,800,800,ship,267,63,274,69
07_4_22.xml,800,800,ship,268,71,272,75
07_4_22.xml,800,800,ship,266,80,270,84
07_4_22.xml,800,800,ship,261,90,266,95
07_4_22.xml,800,800,ship,259,101,265,106
07_4_22.xml,800,800,ship,238,131,242,136
07_4_22.xml,800,800,ship,263,196,267,202
07_4_22.xml,800,800,ship,257,190,261,197
07_4_22.xml,800,800,ship,257,208,265,212
07_4_22.xml,800,800,ship,254,215,260,219
07_4_22.xml,800,800,ship,244,210,248,215
07_4_22.xml,800,800,ship,230,210,236,216
07_4_22.xml,800,800,ship,239,212,244,218
07_4_22.xml,800,800,ship,244,219,248,223
06_1_29.xml,800,800,ship,455,145,489,169
06_1_29.xml,800,800,ship,214,260,233,274
06_6_22.xml,800,800,ship,23,273,48,291
06_6_22.xml,800,800,ship,71,394,99,413
05_9_19.xml,800,800,ship,13,671,44,707
05_9_19.xml,800,800,ship,156,486,178,504
05_9_19.xml,800,800,ship,154,394,168,405
05_9_19.xml,800,800,ship,157,676,180,701
05_9_19.xml,800,800,ship,305,684,319,699
05_9_19.xml,800,800,ship,360,400,373,420
06_16_10.xml,800,800,ship,593,129,603,144
06_4_23.xml,800,800,ship,157,462,189,497
06_4_23.xml,800,800,ship,336,320,370,345
07_11_27.xml,800,800,ship,321,102,361,146
07_3_20.xml,800,800,ship,720,281,730,291
07_3_20.xml,800,800,ship,724,299,735,309
07_3_20.xml,800,800,ship,699,298,707,310
07_3_20.xml,800,800,ship,565,374,574,382
07_3_20.xml,800,800,ship,585,380,594,387
07_3_20.xml,800,800,ship,627,340,634,347
07_3_20.xml,800,800,ship,679,317,686,323
07_3_20.xml,800,800,ship,695,326,704,337
07_3_20.xml,800,800,ship,705,333,710,341
07_3_20.xml,800,800,ship,708,341,717,350
07_3_20.xml,800,800,ship,723,350,731,359
07_3_20.xml,800,800,ship,736,357,744,366
07_3_20.xml,800,800,ship,754,365,762,373
07_3_20.xml,800,800,ship,775,341,790,353
07_3_20.xml,800,800,ship,781,405,786,413
07_3_20.xml,800,800,ship,791,396,799,411
07_3_20.xml,800,800,ship,329,616,339,624
07_3_20.xml,800,800,ship,649,354,656,360
07_3_20.xml,800,800,ship,642,330,648,335
07_3_20.xml,800,800,ship,637,324,642,329
07_3_20.xml,800,800,ship,644,320,647,323
07_3_20.xml,800,800,ship,650,321,654,326
07_3_20.xml,800,800,ship,672,310,676,313
07_3_20.xml,800,800,ship,699,272,703,279
07_3_20.xml,800,800,ship,694,276,699,280
07_3_20.xml,800,800,ship,709,236,713,240
07_3_20.xml,800,800,ship,702,223,707,227
07_3_20.xml,800,800,ship,704,249,709,254
07_3_20.xml,800,800,ship,697,259,704,265
07_3_20.xml,800,800,ship,703,254,709,261
07_3_20.xml,800,800,ship,705,241,710,246
07_3_20.xml,800,800,ship,705,227,710,236
07_3_20.xml,800,800,ship,688,145,693,149
07_3_20.xml,800,800,ship,696,107,700,118
07_3_20.xml,800,800,ship,700,129,703,134
07_3_20.xml,800,800,ship,703,132,707,137
07_3_20.xml,800,800,ship,707,138,712,143
07_3_20.xml,800,800,ship,704,144,709,150
07_3_20.xml,800,800,ship,711,154,715,159
07_3_20.xml,800,800,ship,729,197,734,206
07_3_20.xml,800,800,ship,731,258,736,264
07_3_20.xml,800,800,ship,713,172,718,177
07_3_20.xml,800,800,ship,705,165,710,169
07_3_20.xml,800,800,ship,711,223,716,231
07_3_20.xml,800,800,ship,707,219,710,226
07_3_20.xml,800,800,ship,728,211,734,219
07_3_20.xml,800,800,ship,729,219,734,227
07_3_20.xml,800,800,ship,726,253,730,257
07_3_20.xml,800,800,ship,736,230,740,236
07_3_20.xml,800,800,ship,735,247,739,253
07_3_20.xml,800,800,ship,727,246,732,252
07_3_20.xml,800,800,ship,728,234,732,244
07_3_20.xml,800,800,ship,736,238,740,246
07_3_20.xml,800,800,ship,732,240,736,246
07_3_20.xml,800,800,ship,728,228,736,234
07_3_20.xml,800,800,ship,718,201,722,206
07_3_20.xml,800,800,ship,717,207,722,211
07_3_20.xml,800,800,ship,711,195,715,199
08_10_29.xml,800,800,ship,108,60,122,102
08_10_29.xml,800,800,ship,694,732,708,751
05_6_21.xml,800,800,ship,291,135,307,154
05_6_21.xml,800,800,ship,699,749,730,784
05_7_20.xml,800,800,ship,787,706,800,741
05_4_22.xml,800,800,ship,476,765,489,779
07_9_28.xml,800,800,ship,370,423,414,452
07_9_28.xml,800,800,ship,504,558,531,589
07_9_28.xml,800,800,ship,382,484,401,519
05_5_22.xml,800,800,ship,97,735,115,757
06_4_5.xml,800,800,ship,717,728,728,738
05_9_22.xml,800,800,ship,210,240,218,258
05_9_22.xml,800,800,ship,275,287,293,307
05_9_22.xml,800,800,ship,544,328,554,342
06_8_16.xml,800,800,ship,669,701,695,740
05_9_20.xml,800,800,ship,422,44,437,62
05_9_20.xml,800,800,ship,553,312,574,333
05_9_20.xml,800,800,ship,713,78,774,123
05_9_20.xml,800,800,ship,554,58,570,73
05_9_20.xml,800,800,ship,411,1,479,20
06_8_7.xml,800,800,ship,618,472,650,495
05_2_27.xml,800,800,ship,107,536,122,548
05_2_27.xml,800,800,ship,253,477,274,494
05_2_27.xml,800,800,ship,128,552,141,562
05_2_27.xml,800,800,ship,150,602,166,616
07_10_11.xml,800,800,ship,460,716,473,737
07_2_26.xml,800,800,ship,288,172,299,179
07_8_21.xml,800,800,ship,342,291,363,312
07_8_21.xml,800,800,ship,290,613,303,634
07_8_21.xml,800,800,ship,239,638,255,657
07_5_12.xml,800,800,ship,720,552,739,571
07_19_17.xml,800,800,ship,421,483,436,509
05_9_21.xml,800,800,ship,44,555,60,577
05_9_21.xml,800,800,ship,233,183,246,196
07_11_11.xml,800,800,ship,615,454,635,475
06_9_9.xml,800,800,ship,1,157,31,198
07_15_8.xml,800,800,ship,324,424,354,475
07_15_8.xml,800,800,ship,563,142,574,158
05_19_16.xml,800,800,ship,179,346,200,373
05_19_16.xml,800,800,ship,214,533,227,551
05_19_16.xml,800,800,ship,128,620,172,639
05_2_28.xml,800,800,ship,128,519,145,536
05_2_28.xml,800,800,ship,145,729,165,749
05_2_28.xml,800,800,ship,341,527,362,551
05_2_28.xml,800,800,ship,345,743,366,762
05_20_16.xml,800,800,ship,180,16,200,37
05_20_16.xml,800,800,ship,64,127,79,144
05_20_16.xml,800,800,ship,25,111,44,132
05_5_27.xml,800,800,ship,65,639,81,659
05_5_27.xml,800,800,ship,196,587,215,616
05_5_27.xml,800,800,ship,315,106,334,129
05_5_27.xml,800,800,ship,452,411,469,435
05_5_27.xml,800,800,ship,387,385,402,407
05_8_24.xml,800,800,ship,356,345,370,364
05_8_24.xml,800,800,ship,434,364,451,384
05_8_24.xml,800,800,ship,1,46,13,62
05_8_24.xml,800,800,ship,1,14,34,38
05_7_23.xml,800,800,ship,520,214,534,229
06_4_7.xml,800,800,ship,153,128,164,139
05_5_18.xml,800,800,ship,740,345,746,371
05_5_18.xml,800,800,ship,125,128,153,149
05_5_18.xml,800,800,ship,136,160,165,184
05_3_19.xml,800,800,ship,742,562,753,585
05_3_28.xml,800,800,ship,446,540,481,562
05_3_28.xml,800,800,ship,691,177,709,195
07_1_27.xml,800,800,ship,88,489,121,531
07_1_27.xml,800,800,ship,182,315,202,341
07_1_27.xml,800,800,ship,277,448,306,486
07_1_27.xml,800,800,ship,598,103,637,138
06_12_2.xml,800,800,ship,450,130,473,151
06_12_2.xml,800,800,ship,469,355,496,379
06_12_2.xml,800,800,ship,694,351,728,372
06_12_2.xml,800,800,ship,531,546,566,573
06_12_2.xml,800,800,ship,546,684,567,707
07_7_22.xml,800,800,ship,374,644,398,680
07_16_24.xml,800,800,ship,341,528,376,564
06_6_15.xml,800,800,ship,305,528,328,547
06_6_15.xml,800,800,ship,758,109,788,132
06_1_12.xml,800,800,ship,524,334,536,348
07_10_15.xml,800,800,ship,267,711,301,749
07_10_15.xml,800,800,ship,335,578,357,598
05_5_20.xml,800,800,ship,127,527,137,549
05_5_20.xml,800,800,ship,607,749,619,767
05_2_11.xml,800,800,ship,476,325,492,342
05_4_26.xml,800,800,ship,362,694,378,710
05_4_26.xml,800,800,ship,358,592,380,604
07_8_22.xml,800,800,ship,691,568,705,592
06_10_13.xml,800,800,ship,49,546,74,588
06_5_11.xml,800,800,ship,188,176,199,190
07_19_9.xml,800,800,ship,198,153,211,169
05_1_30.xml,800,800,ship,694,129,732,158
06_2_27.xml,800,800,ship,248,276,262,292
06_2_27.xml,800,800,ship,556,480,596,507
07_10_6.xml,800,800,ship,637,318,649,338
05_5_24.xml,800,800,ship,147,372,161,391
07_2_20.xml,800,800,ship,612,481,620,489
07_2_20.xml,800,800,ship,552,399,560,405
07_2_20.xml,800,800,ship,490,398,495,401
07_2_20.xml,800,800,ship,486,406,492,414
07_2_20.xml,800,800,ship,482,435,492,446
