,filename,width,height,class,xmin,ymin,xmax,ymax,inshore,result,det_id,bbox,iou
1487,11_17_27,800,800,ship,256,702,271,717,0,1,214,"[256, 702, 271, 717]",0.6173006892204285
1488,11_17_27,800,800,ship,333,628,345,640,0,1,210,"[333, 628, 345, 640]",0.5227494835853577
1489,11_17_27,800,800,ship,664,577,678,593,0,1,215,"[664, 577, 678, 593]",0.7419049143791199
1490,11_17_27,800,800,ship,346,342,364,362,0,1,206,"[346, 342, 364, 362]",0.6946427226066589
1491,11_17_27,800,800,ship,355,203,386,225,0,1,205,"[355, 203, 386, 225]",0.7851353287696838
1492,11_17_27,800,800,ship,419,285,437,315,0,1,212,"[419, 285, 437, 315]",0.7817308306694031
1493,11_17_27,800,800,ship,461,371,474,392,0,1,209,"[461, 371, 474, 392]",0.7244009971618652
1494,11_17_27,800,800,ship,480,117,493,144,0,1,217,"[480, 117, 493, 144]",0.6236796975135803
1495,11_17_27,800,800,ship,528,134,544,151,0,0,0,"[528, 134, 544, 151]",0.0
1496,11_17_27,800,800,ship,549,80,563,95,0,1,222,"[549, 80, 563, 95]",0.7818399667739868
1497,11_17_27,800,800,ship,532,241,550,260,0,1,220,"[532, 241, 550, 260]",0.6156794428825378
1498,11_17_27,800,800,ship,533,319,553,344,0,0,0,"[533, 319, 553, 344]",0.0
1499,11_17_27,800,800,ship,613,306,628,324,0,1,225,"[613, 306, 628, 324]",0.6413265466690063
1500,11_17_27,800,800,ship,556,186,565,200,0,0,0,"[556, 186, 565, 200]",0.0
1501,11_17_27,800,800,ship,605,238,617,257,0,0,0,"[605, 238, 617, 257]",0.0
1502,11_17_27,800,800,ship,636,144,652,172,0,1,216,"[636, 144, 652, 172]",0.8063086271286011
1503,11_17_27,800,800,ship,703,133,720,158,0,1,213,"[703, 133, 720, 158]",0.7168048620223999
1504,11_17_27,800,800,ship,748,183,763,200,0,1,223,"[748, 183, 763, 200]",0.5425440669059753
1505,11_17_27,800,800,ship,686,262,698,280,0,1,219,"[686, 262, 698, 280]",0.5424376130104065
1506,11_17_27,800,800,ship,736,246,750,266,0,1,224,"[736, 246, 750, 266]",0.5969264507293701
1507,11_17_27,800,800,ship,663,351,677,371,0,1,221,"[663, 351, 677, 371]",0.7872692346572876
1508,11_17_27,800,800,ship,695,308,708,327,0,0,0,"[695, 308, 708, 327]",0.0
1509,11_17_27,800,800,ship,748,306,766,328,0,1,218,"[748, 306, 766, 328]",0.666674792766571
1510,11_17_27,800,800,ship,789,134,800,160,0,0,0,"[789, 134, 800, 160]",0.0
1511,11_14_8,800,800,ship,636,182,653,204,0,1,127,"[636, 182, 653, 204]",0.923997163772583
1512,11_15_29,800,800,ship,522,87,536,113,0,0,0,"[522, 87, 536, 113]",0.0
1513,11_15_29,800,800,ship,561,45,578,60,0,0,0,"[561, 45, 578, 60]",0.0
1514,11_15_29,800,800,ship,670,121,691,134,0,0,0,"[670, 121, 691, 134]",0.0
1515,11_15_29,800,800,ship,764,3,784,25,0,0,0,"[764, 3, 784, 25]",0.0
1516,11_15_29,800,800,ship,475,164,496,184,0,0,0,"[475, 164, 496, 184]",0.0
1517,11_11_7,800,800,ship,364,23,383,38,0,1,29,"[364, 23, 383, 38]",0.6635091304779053
1518,11_15_7,800,800,ship,781,638,791,660,0,1,143,"[781, 638, 791, 660]",0.5454688668251038
1519,11_18_30,800,800,ship,559,716,573,749,1,0,0,"[559, 716, 573, 749]",0.0
1520,11_18_30,800,800,ship,578,691,587,715,1,0,0,"[578, 691, 587, 715]",0.0
1521,11_18_30,800,800,ship,590,633,601,660,1,0,0,"[590, 633, 601, 660]",0.0
1522,11_18_30,800,800,ship,594,590,611,612,1,0,0,"[594, 590, 611, 612]",0.0
1523,11_18_30,800,800,ship,679,516,704,534,1,0,0,"[679, 516, 704, 534]",0.0
1524,11_18_30,800,800,ship,27,778,39,789,1,0,0,"[27, 778, 39, 789]",0.0
1525,11_18_30,800,800,ship,17,717,34,732,1,0,0,"[17, 717, 34, 732]",0.0
1526,11_13_17,800,800,ship,585,658,598,675,0,1,54,"[585, 658, 598, 675]",0.6150848865509033
1527,11_13_17,800,800,ship,573,221,613,269,0,1,53,"[573, 221, 613, 269]",0.6397057771682739
1528,11_18_29,800,800,ship,393,559,401,565,1,0,0,"[393, 559, 401, 565]",0.0
1529,11_18_29,800,800,ship,643,685,652,700,1,1,269,"[643, 685, 652, 700]",0.6143671870231628
1530,11_18_29,800,800,ship,685,689,702,700,1,0,0,"[685, 689, 702, 700]",0.0
1531,11_18_29,800,800,ship,782,685,791,695,1,0,0,"[782, 685, 791, 695]",0.0
1532,11_15_3,800,800,ship,98,584,117,605,0,1,142,"[98, 584, 117, 605]",0.8387325406074524
1533,11_17_10,800,800,ship,660,563,668,581,0,0,0,"[660, 563, 668, 581]",0.0
1534,11_14_13,800,800,ship,330,236,344,249,0,1,85,"[330, 236, 344, 249]",0.621641993522644
1537,11_13_29,800,800,ship,516,453,527,471,1,0,0,"[516, 453, 527, 471]",0.0
1538,11_13_29,800,800,ship,506,484,517,498,1,0,0,"[506, 484, 517, 498]",0.0
1539,11_13_29,800,800,ship,523,496,536,509,1,0,0,"[523, 496, 536, 509]",0.0
1540,11_13_29,800,800,ship,84,691,125,737,1,0,0,"[84, 691, 125, 737]",0.0
1541,11_13_29,800,800,ship,63,561,78,583,1,0,0,"[63, 561, 78, 583]",0.0
1542,11_13_29,800,800,ship,166,755,184,778,1,0,0,"[166, 755, 184, 778]",0.0
1543,11_13_29,800,800,ship,73,417,110,447,1,0,0,"[73, 417, 110, 447]",0.0
1544,11_13_29,800,800,ship,131,539,147,557,1,0,0,"[131, 539, 147, 557]",0.0
1545,11_13_29,800,800,ship,157,596,175,616,1,0,0,"[157, 596, 175, 616]",0.0
1546,11_13_29,800,800,ship,137,565,153,582,1,0,0,"[137, 565, 153, 582]",0.0
1547,11_13_29,800,800,ship,26,681,36,705,1,0,0,"[26, 681, 36, 705]",0.0
1548,11_13_29,800,800,ship,46,676,62,691,1,0,0,"[46, 676, 62, 691]",0.0
1549,11_13_29,800,800,ship,424,20,436,32,1,1,73,"[424, 20, 436, 32]",0.44565051794052124
1550,11_13_29,800,800,ship,450,49,462,59,1,0,0,"[450, 49, 462, 59]",0.0
1551,11_13_29,800,800,ship,459,64,471,73,1,0,0,"[459, 64, 471, 73]",0.0
1552,11_13_29,800,800,ship,548,103,563,132,1,0,0,"[548, 103, 563, 132]",0.0
1553,11_13_29,800,800,ship,557,75,569,94,1,0,0,"[557, 75, 569, 94]",0.0
1554,11_13_29,800,800,ship,596,83,609,100,1,0,0,"[596, 83, 609, 100]",0.0
1555,11_13_29,800,800,ship,595,111,613,128,1,0,0,"[595, 111, 613, 128]",0.0
1556,11_13_29,800,800,ship,643,107,655,126,1,0,0,"[643, 107, 655, 126]",0.0
1557,11_13_29,800,800,ship,604,38,618,55,1,1,71,"[604, 38, 618, 55]",0.8550896644592285
1558,11_13_29,800,800,ship,631,58,644,84,1,0,0,"[631, 58, 644, 84]",0.0
1559,11_13_29,800,800,ship,665,54,683,68,1,0,0,"[665, 54, 683, 68]",0.0
1560,11_13_29,800,800,ship,645,31,662,42,1,0,0,"[645, 31, 662, 42]",0.0
1561,11_13_29,800,800,ship,648,1,663,13,1,0,0,"[648, 1, 663, 13]",0.0
1562,11_13_29,800,800,ship,607,1,617,10,1,0,0,"[607, 1, 617, 10]",0.0
1563,11_13_29,800,800,ship,669,20,678,33,1,0,0,"[669, 20, 678, 33]",0.0
1564,11_13_29,800,800,ship,668,1,687,7,1,0,0,"[668, 1, 687, 7]",0.0
1565,11_13_29,800,800,ship,695,53,709,71,1,0,0,"[695, 53, 709, 71]",0.0
1566,11_13_29,800,800,ship,688,11,708,26,1,0,0,"[688, 11, 708, 26]",0.0
1567,11_13_29,800,800,ship,721,1,736,12,1,0,0,"[721, 1, 736, 12]",0.0
1568,11_13_29,800,800,ship,732,65,746,82,1,1,74,"[732, 65, 746, 82]",0.873403012752533
1569,11_13_29,800,800,ship,762,5,776,23,1,1,72,"[762, 5, 776, 23]",0.7100566625595093
1570,11_11_27,800,800,ship,164,106,185,136,1,1,27,"[164, 106, 185, 136]",0.7986215353012085
1571,11_19_8,800,800,ship,102,86,125,120,0,1,308,"[102, 86, 125, 120]",0.692457914352417
1572,11_17_17,800,800,ship,269,204,294,234,0,1,184,"[269, 204, 294, 234]",0.7961337566375732
1573,11_15_21,800,800,ship,490,511,509,534,0,1,135,"[490, 511, 509, 534]",0.8765352368354797
1574,11_19_13,800,800,ship,726,263,735,271,0,1,277,"[726, 263, 735, 271]",0.25356993079185486
1575,11_19_13,800,800,ship,745,53,760,71,0,1,276,"[745, 53, 760, 71]",0.6818027496337891
1576,11_13_28,800,800,ship,552,505,562,520,1,0,0,"[552, 505, 562, 520]",0.0
1577,11_13_28,800,800,ship,563,532,584,551,1,0,0,"[563, 532, 584, 551]",0.0
1578,11_13_28,800,800,ship,684,328,696,337,1,0,0,"[684, 328, 696, 337]",0.0
1579,11_13_28,800,800,ship,760,303,771,315,1,0,0,"[760, 303, 771, 315]",0.0
1580,11_13_28,800,800,ship,501,645,518,670,1,0,0,"[501, 645, 518, 670]",0.0
1581,11_13_28,800,800,ship,480,629,493,648,1,0,0,"[480, 629, 493, 648]",0.0
1582,11_13_28,800,800,ship,461,611,474,630,1,0,0,"[461, 611, 474, 630]",0.0
1583,11_13_28,800,800,ship,424,570,438,590,1,0,0,"[424, 570, 438, 590]",0.0
1584,11_13_28,800,800,ship,404,550,416,563,1,0,0,"[404, 550, 416, 563]",0.0
1585,11_13_28,800,800,ship,386,532,395,545,1,0,0,"[386, 532, 395, 545]",0.0
1586,11_13_28,800,800,ship,325,473,338,487,1,0,0,"[325, 473, 338, 487]",0.0
1587,11_13_28,800,800,ship,760,582,777,609,1,1,68,"[760, 582, 777, 609]",0.7554758191108704
1588,11_13_28,800,800,ship,750,624,766,651,1,1,70,"[750, 624, 766, 651]",0.7992882132530212
1589,11_13_28,800,800,ship,369,705,380,726,1,0,0,"[369, 705, 380, 726]",0.0
1590,11_13_28,800,800,ship,347,693,352,704,1,0,0,"[347, 693, 352, 704]",0.0
1591,11_13_28,800,800,ship,323,669,333,682,1,0,0,"[323, 669, 333, 682]",0.0
1592,11_13_28,800,800,ship,305,650,312,662,1,0,0,"[305, 650, 312, 662]",0.0
1593,11_13_28,800,800,ship,282,629,294,645,1,0,0,"[282, 629, 294, 645]",0.0
1594,11_13_28,800,800,ship,259,612,272,623,1,0,0,"[259, 612, 272, 623]",0.0
1595,11_13_28,800,800,ship,221,603,240,620,1,1,69,"[221, 603, 240, 620]",0.7576696276664734
1596,11_13_28,800,800,ship,244,592,252,607,1,0,0,"[244, 592, 252, 607]",0.0
1597,11_13_28,800,800,ship,73,367,90,381,1,0,0,"[73, 367, 90, 381]",0.0
1598,11_13_28,800,800,ship,626,335,640,346,1,0,0,"[626, 335, 640, 346]",0.0
1599,11_12_29,800,800,ship,574,453,584,480,1,0,0,"[574, 453, 584, 480]",0.0
1600,11_12_29,800,800,ship,705,433,729,446,1,0,0,"[705, 433, 729, 446]",0.0
1601,11_12_29,800,800,ship,665,764,677,778,1,0,0,"[665, 764, 677, 778]",0.0
1602,11_12_29,800,800,ship,668,794,684,800,1,0,0,"[668, 794, 684, 800]",0.0
1603,11_12_29,800,800,ship,702,772,728,783,1,0,0,"[702, 772, 728, 783]",0.0
1604,11_12_29,800,800,ship,715,728,730,753,1,0,0,"[715, 728, 730, 753]",0.0
1605,11_12_29,800,800,ship,738,674,758,688,1,0,0,"[738, 674, 758, 688]",0.0
1606,11_12_29,800,800,ship,756,599,768,619,1,0,0,"[756, 599, 768, 619]",0.0
1607,11_12_29,800,800,ship,765,487,788,502,1,0,0,"[765, 487, 788, 502]",0.0
1608,11_12_29,800,800,ship,771,585,787,597,1,0,0,"[771, 585, 787, 597]",0.0
1609,11_12_29,800,800,ship,740,564,774,576,1,0,0,"[740, 564, 774, 576]",0.0
1610,11_12_29,800,800,ship,773,545,790,557,1,0,0,"[773, 545, 790, 557]",0.0
1611,11_12_29,800,800,ship,691,513,709,532,1,0,0,"[691, 513, 709, 532]",0.0
1612,11_12_29,800,800,ship,769,428,784,444,1,0,0,"[769, 428, 784, 444]",0.0
1613,11_12_29,800,800,ship,748,513,763,529,1,0,0,"[748, 513, 763, 529]",0.0
1614,11_12_29,800,800,ship,634,531,649,546,1,0,0,"[634, 531, 649, 546]",0.0
1615,11_12_29,800,800,ship,639,431,650,446,1,0,0,"[639, 431, 650, 446]",0.0
1616,11_12_29,800,800,ship,629,427,640,443,1,0,0,"[629, 427, 640, 443]",0.0
1617,11_12_29,800,800,ship,481,9,492,18,1,0,0,"[481, 9, 492, 18]",0.0
1618,11_12_29,800,800,ship,512,196,532,209,1,0,0,"[512, 196, 532, 209]",0.0
1619,11_14_24,800,800,ship,652,357,673,374,0,1,98,"[652, 357, 673, 374]",0.7473325729370117
1620,11_14_24,800,800,ship,532,642,551,665,0,1,100,"[532, 642, 551, 665]",0.7045918107032776
1621,11_14_24,800,800,ship,609,688,633,715,0,1,97,"[609, 688, 633, 715]",0.8282771110534668
1622,11_14_24,800,800,ship,747,486,773,529,0,1,99,"[747, 486, 773, 529]",0.6478444933891296
1623,11_12_26,800,800,ship,53,598,75,616,0,1,38,"[53, 598, 75, 616]",0.49465668201446533
1624,11_12_26,800,800,ship,174,597,191,615,0,1,39,"[174, 597, 191, 615]",0.5899366140365601
1625,11_12_26,800,800,ship,390,771,407,794,0,1,43,"[390, 771, 407, 794]",0.6628307104110718
1626,11_12_26,800,800,ship,246,267,270,293,0,1,37,"[246, 267, 270, 293]",0.8684958219528198
1627,11_12_26,800,800,ship,375,193,395,213,0,1,41,"[375, 193, 395, 213]",0.7307354807853699
1628,11_12_26,800,800,ship,385,334,404,355,0,1,42,"[385, 334, 404, 355]",0.7614991664886475
1629,11_12_26,800,800,ship,399,405,416,425,0,1,40,"[399, 405, 416, 425]",0.8710869550704956
1630,11_12_26,800,800,ship,491,402,502,419,0,1,44,"[491, 402, 502, 419]",0.7831353545188904
1631,11_18_14,800,800,ship,351,208,364,221,0,1,234,"[351, 208, 364, 221]",0.6419647932052612
1632,11_18_14,800,800,ship,470,4,482,21,0,1,233,"[470, 4, 482, 21]",0.5646169781684875
1633,11_14_17,800,800,ship,715,545,729,565,0,1,90,"[715, 545, 729, 565]",0.6338019967079163
1634,11_14_17,800,800,ship,584,695,606,723,0,1,88,"[584, 695, 606, 723]",0.7473366856575012
1635,11_14_17,800,800,ship,560,755,580,783,0,1,89,"[560, 755, 580, 783]",0.6857433319091797
1636,11_12_30,800,800,ship,8,170,25,188,1,1,48,"[8, 170, 25, 188]",0.713623046875
1637,11_12_30,800,800,ship,44,503,62,530,1,1,49,"[44, 503, 62, 530]",0.7231070399284363
1638,11_12_30,800,800,ship,184,20,196,35,1,0,0,"[184, 20, 196, 35]",0.0
1639,11_12_30,800,800,ship,576,416,591,428,1,0,0,"[576, 416, 591, 428]",0.0
1640,11_12_30,800,800,ship,588,433,593,441,1,0,0,"[588, 433, 593, 441]",0.0
1641,11_12_30,800,800,ship,703,509,709,518,1,0,0,"[703, 509, 709, 518]",0.0
1642,11_12_30,800,800,ship,410,82,422,90,1,0,0,"[410, 82, 422, 90]",0.0
1643,11_12_30,800,800,ship,420,72,429,81,1,0,0,"[420, 72, 429, 81]",0.0
1644,11_12_30,800,800,ship,488,81,508,99,1,0,0,"[488, 81, 508, 99]",0.0
1645,11_20_19,800,800,ship,131,516,144,541,0,1,350,"[131, 516, 144, 541]",0.779821515083313
1646,11_20_19,800,800,ship,221,377,237,411,0,1,352,"[221, 377, 237, 411]",0.41735920310020447
1647,11_20_19,800,800,ship,369,477,384,496,0,1,354,"[369, 477, 384, 496]",0.6800084114074707
1648,11_20_19,800,800,ship,683,313,704,345,0,1,349,"[683, 313, 704, 345]",0.6656919717788696
1649,11_20_19,800,800,ship,747,631,761,657,0,1,347,"[747, 631, 761, 657]",0.5762049555778503
1650,11_20_19,800,800,ship,259,225,274,239,0,1,353,"[259, 225, 274, 239]",0.7479955554008484
1651,11_20_19,800,800,ship,366,330,381,347,0,1,348,"[366, 330, 381, 347]",0.7746038436889648
1652,11_20_19,800,800,ship,358,196,377,213,0,1,351,"[358, 196, 377, 213]",0.7910124659538269
1653,11_20_19,800,800,ship,508,101,522,131,0,1,345,"[508, 101, 522, 131]",0.6816784739494324
1654,11_20_19,800,800,ship,161,7,179,33,0,1,346,"[161, 7, 179, 33]",0.7204864025115967
1655,11_11_26,800,800,ship,617,354,631,371,0,1,25,"[617, 354, 631, 371]",0.7223893404006958
1656,11_11_26,800,800,ship,622,529,644,548,0,1,22,"[622, 529, 644, 548]",0.7507837414741516
1657,11_11_26,800,800,ship,572,581,587,601,0,1,20,"[572, 581, 587, 601]",0.45769327878952026
1658,11_11_26,800,800,ship,477,716,506,744,0,1,21,"[477, 716, 506, 744]",0.6995879411697388
1659,11_11_26,800,800,ship,705,650,722,678,0,1,23,"[705, 650, 722, 678]",0.8262377977371216
1660,11_15_24,800,800,ship,42,574,55,591,0,1,137,"[42, 574, 55, 591]",0.6374374628067017
1662,11_16_20,800,800,ship,478,697,502,721,0,1,150,"[478, 697, 502, 721]",0.650844931602478
1663,11_16_20,800,800,ship,737,739,759,752,0,1,151,"[737, 739, 759, 752]",0.7760812640190125
1664,11_10_5,800,800,ship,591,8,604,26,0,1,16,"[591, 8, 604, 26]",0.6837884783744812
1665,11_16_16,800,800,ship,565,242,594,264,0,0,0,"[565, 242, 594, 264]",0.0
1666,11_19_19,800,800,ship,357,375,372,403,0,1,285,"[357, 375, 372, 403]",0.6963518857955933
1667,11_19_19,800,800,ship,323,780,337,800,0,1,286,"[323, 780, 337, 800]",0.6988781094551086
1668,11_1_26,800,800,ship,1,744,11,762,0,0,0,"[1, 744, 11, 762]",0.0
1669,11_1_26,800,800,ship,44,729,63,751,0,1,336,"[44, 729, 63, 751]",0.8127087354660034
1670,11_1_26,800,800,ship,70,639,88,655,0,1,334,"[70, 639, 88, 655]",0.7445199489593506
1671,11_1_26,800,800,ship,157,482,175,495,0,1,333,"[157, 482, 175, 495]",0.6828698515892029
1672,11_1_26,800,800,ship,1,475,18,507,0,1,335,"[1, 475, 18, 507]",0.7015510201454163
1673,11_12_18,800,800,ship,531,410,552,439,0,1,33,"[531, 410, 552, 439]",0.6400812268257141
1674,11_18_21,800,800,ship,499,557,526,585,0,1,238,"[499, 557, 526, 585]",0.3972739279270172
1675,11_10_13,800,800,ship,163,382,176,396,0,1,3,"[163, 382, 176, 396]",0.6037270426750183
1676,11_10_13,800,800,ship,365,29,386,48,0,1,2,"[365, 29, 386, 48]",0.7431383728981018
1677,11_18_24,800,800,ship,115,681,134,712,0,1,241,"[115, 681, 134, 712]",0.7323883175849915
1678,11_17_22,800,800,ship,76,509,98,542,0,1,185,"[76, 509, 98, 542]",0.7246277332305908
1679,11_19_24,800,800,ship,210,286,228,307,1,1,290,"[210, 286, 228, 307]",0.7966904044151306
1680,11_19_24,800,800,ship,140,562,156,579,1,1,289,"[140, 562, 156, 579]",0.6562339067459106
1682,11_11_30,800,800,ship,272,434,285,451,1,0,0,"[272, 434, 285, 451]",0.0
1683,11_11_30,800,800,ship,268,523,285,543,1,0,0,"[268, 523, 285, 543]",0.0
1684,11_11_30,800,800,ship,247,783,263,798,1,0,0,"[247, 783, 263, 798]",0.0
1685,11_11_30,800,800,ship,203,161,217,186,1,0,0,"[203, 161, 217, 186]",0.0
1686,11_11_30,800,800,ship,102,93,118,104,1,0,0,"[102, 93, 118, 104]",0.0
1687,11_1_27,800,800,ship,40,137,54,155,0,0,0,"[40, 137, 54, 155]",0.0
1688,11_19_14,800,800,ship,170,308,199,337,0,1,278,"[170, 308, 199, 337]",0.7586908340454102
1689,11_19_14,800,800,ship,564,751,587,772,0,1,279,"[564, 751, 587, 772]",0.7408438920974731
1690,11_14_25,800,800,ship,62,235,91,265,0,1,102,"[62, 235, 91, 265]",0.9017852544784546
1691,11_18_22,800,800,ship,24,510,45,534,0,1,239,"[24, 510, 45, 534]",0.8602718710899353
1692,11_10_15,800,800,ship,351,311,374,340,0,1,4,"[351, 311, 374, 340]",0.7340125441551208
1693,11_13_13,800,800,ship,701,48,720,82,0,1,52,"[701, 48, 720, 82]",0.9114234447479248
1694,11_12_3,800,800,ship,367,675,375,689,0,1,47,"[367, 675, 375, 689]",0.5888246893882751
1695,11_12_19,800,800,ship,43,455,64,478,0,1,34,"[43, 455, 64, 478]",0.7764026522636414
1696,11_6_13,800,800,ship,7,104,37,128,0,1,503,"[7, 104, 37, 128]",0.7706046104431152
1697,11_5_4,800,800,ship,23,565,43,584,0,0,0,"[23, 565, 43, 584]",0.0
1698,11_2_10,800,800,ship,293,663,301,676,1,1,404,"[293, 663, 301, 676]",0.4217948913574219
1699,11_2_10,800,800,ship,336,741,345,756,1,0,0,"[336, 741, 345, 756]",0.0
1700,11_2_10,800,800,ship,276,463,284,475,1,1,403,"[276, 463, 284, 475]",0.7456786036491394
1701,11_2_10,800,800,ship,295,476,303,487,1,0,0,"[295, 476, 303, 487]",0.0
1702,11_2_10,800,800,ship,94,379,106,390,1,1,402,"[94, 379, 106, 390]",0.4872466027736664
1703,11_2_10,800,800,ship,55,341,67,353,1,0,0,"[55, 341, 67, 353]",0.0
1704,11_2_10,800,800,ship,6,309,14,319,1,0,0,"[6, 309, 14, 319]",0.0
1705,11_6_24,800,800,ship,1,196,25,232,0,1,506,"[1, 196, 25, 232]",0.6071925759315491
1706,11_4_7,800,800,ship,341,235,357,254,0,1,488,"[341, 235, 357, 254]",0.7699204087257385
1707,11_3_7,800,800,ship,96,162,128,180,1,1,467,"[96, 162, 128, 180]",0.8050180673599243
1708,11_3_7,800,800,ship,284,763,308,793,1,1,466,"[284, 763, 308, 793]",0.7210646271705627
1709,11_3_7,800,800,ship,427,673,437,690,1,0,0,"[427, 673, 437, 690]",0.0
1710,11_8_22,800,800,ship,671,1,709,29,0,1,535,"[671, 1, 709, 29]",0.8018261194229126
1711,11_8_26,800,800,ship,633,617,656,642,0,1,537,"[633, 617, 656, 642]",0.9202837944030762
1712,11_7_17,800,800,ship,283,44,309,66,0,1,513,"[283, 44, 309, 66]",0.6539294719696045
1713,11_4_13,800,800,ship,249,247,277,281,0,1,469,"[249, 247, 277, 281]",0.7663861513137817
1714,11_4_24,800,800,ship,677,469,695,489,0,1,477,"[677, 469, 695, 489]",0.6033395528793335
1715,11_4_24,800,800,ship,721,386,734,407,0,1,475,"[721, 386, 734, 407]",0.6426511406898499
1716,11_4_24,800,800,ship,762,364,781,390,0,1,476,"[762, 364, 781, 390]",0.7269724607467651
1717,11_4_24,800,800,ship,780,390,793,412,0,1,478,"[780, 390, 793, 412]",0.6493350863456726
1718,11_4_24,800,800,ship,786,269,800,291,0,0,0,"[786, 269, 800, 291]",0.0
1719,11_4_5,800,800,ship,543,529,553,542,0,1,483,"[543, 529, 553, 542]",0.8582099080085754
1720,11_4_5,800,800,ship,634,255,649,271,0,1,484,"[634, 255, 649, 271]",0.5816052556037903
1721,11_4_5,800,800,ship,767,446,778,461,0,0,0,"[767, 446, 778, 461]",0.0
1722,11_20_26,800,800,ship,60,689,84,706,0,1,380,"[60, 689, 84, 706]",0.705348789691925
1723,11_20_26,800,800,ship,33,377,59,397,0,1,376,"[33, 377, 59, 397]",0.5556585192680359
1724,11_20_26,800,800,ship,447,456,464,489,0,1,372,"[447, 456, 464, 489]",0.6850937604904175
1725,11_20_26,800,800,ship,589,384,607,405,0,1,374,"[589, 384, 607, 405]",0.5869027376174927
1726,11_20_26,800,800,ship,305,96,324,123,0,1,377,"[305, 96, 324, 123]",0.7539534568786621
1727,11_20_26,800,800,ship,677,187,693,215,0,1,371,"[677, 187, 693, 215]",0.7588863968849182
1728,11_20_26,800,800,ship,446,88,468,120,0,1,370,"[446, 88, 468, 120]",0.6380999684333801
1729,11_20_26,800,800,ship,646,26,668,50,0,1,375,"[646, 26, 668, 50]",0.6276205778121948
1730,11_20_26,800,800,ship,748,99,763,123,0,1,373,"[748, 99, 763, 123]",0.7330983877182007
1731,11_7_29,800,800,ship,171,446,195,472,0,1,519,"[171, 446, 195, 472]",0.6519628763198853
1732,11_7_30,800,800,ship,197,258,221,278,0,1,521,"[197, 258, 221, 278]",0.7719542384147644
1733,11_7_30,800,800,ship,528,336,551,351,0,1,520,"[528, 336, 551, 351]",0.5929808020591736
1734,11_7_30,800,800,ship,384,486,407,502,0,1,522,"[384, 486, 407, 502]",0.6443847417831421
1735,11_7_30,800,800,ship,644,442,662,458,0,0,0,"[644, 442, 662, 458]",0.0
1736,11_7_30,800,800,ship,200,16,212,25,0,0,0,"[200, 16, 212, 25]",0.0
1737,11_8_16,800,800,ship,547,482,570,503,0,1,529,"[547, 482, 570, 503]",0.8593978881835938
1738,11_8_18,800,800,ship,73,492,95,516,0,1,531,"[73, 492, 95, 516]",0.8023454546928406
1739,11_8_18,800,800,ship,62,59,106,93,0,1,530,"[62, 59, 106, 93]",0.9054220914840698
1740,11_5_23,800,800,ship,764,538,800,581,0,1,495,"[764, 538, 800, 581]",0.8006118535995483
1741,11_6_29,800,800,ship,733,307,762,335,0,1,509,"[733, 307, 762, 335]",0.6279826164245605
1742,11_4_6,800,800,ship,65,749,78,776,0,1,485,"[65, 749, 78, 776]",0.49991607666015625
1743,11_4_6,800,800,ship,501,159,511,174,0,1,486,"[501, 159, 511, 174]",0.6566667556762695
1744,11_4_6,800,800,ship,618,671,630,688,0,1,487,"[618, 671, 630, 688]",0.5724920034408569
1745,11_7_21,800,800,ship,502,428,531,464,0,1,514,"[502, 428, 531, 464]",0.767775297164917
1746,11_20_28,800,800,ship,724,479,730,486,1,1,385,"[724, 479, 730, 486]",0.49346768856048584
